0: -10.787353515625: [-0.06874783337116241, 0.11160285770893097, 0.16556823253631592, -0.0002212270483141765, -4.195266592432745e-05, 0.0001673116785241291, -0.07835119962692261, -0.025347933173179626, -0.04748271033167839, 4.039655323140323e-05, -7.109004945959896e-05, 2.3133638023864478e-05, -0.10237441211938858, 0.31762924790382385, -0.7975221276283264, -9.454756218474358e-05, -2.193178079323843e-05, 2.762380609055981e-05, -0.022292478010058403, -0.023097343742847443, -0.44489169120788574, 9.97961760731414e-05, 5.1177874411223456e-05, -1.579698255227413e-05]
1: -12.745086669921875: [0.04341980814933777, 0.01178275141865015, 0.24568168818950653, -7.540714432252571e-05, -5.883846370124957e-06, 4.4860236812382936e-05, -0.03338264301419258, -0.1705985814332962, -0.2134634405374527, -0.00015439919661730528, -0.00014495461073238403, -4.003861249657348e-05, -0.1858479380607605, 0.3369492292404175, -0.5557109117507935, -6.240189122763695e-06, -9.255050827050582e-06, 2.7774156023951946e-06, -0.046318985521793365, -0.047392960637807846, -0.6328909993171692, -5.1503186114132404e-05, -0.00016600469825789332, 7.12098044459708e-05]
2: -14.2889404296875: [0.6420727968215942, -0.530562162399292, -0.45290663838386536, -0.00012339107342995703, 0.00012577306188177317, 0.00016272121865767986, -0.21059784293174744, -0.18091973662376404, -0.06662538647651672, -0.00011441305832704529, 0.00016703006986062974, -0.00014021541574038565, -0.028190553188323975, -0.05300416052341461, 0.11689075082540512, 0.00016700223204679787, 3.1912939448375255e-05, 0.00020094287174288183, -0.031728144735097885, -0.034813929349184036, 0.01063454058021307, 4.668343171942979e-05, -3.853990165225696e-06, 2.201320739914081e-06]
3: -16.52855682373047: [0.0038973328191787004, 0.15486027300357819, 0.10182498395442963, -0.00024454956292174757, 0.000302227825159207, 0.000515167077537626, -0.13856129348278046, -0.5733935832977295, -0.6827226877212524, -5.60748485440854e-05, -0.00045349879655987024, 7.266422471730039e-05, -0.26286110281944275, -0.1697886884212494, -0.12990976870059967, 0.0008580307476222515, 5.602371311397292e-05, 0.000375312811229378, -0.15703827142715454, -0.10598587244749069, -0.029134467244148254, 7.721193105680868e-05, -0.00015774238272570074, 0.00014261195610743016]
4: -21.366058349609375: [-0.0693020299077034, 0.05893304571509361, 0.00020575484086293727, -5.283663995214738e-06, -9.81277298706118e-06, -4.946531134919496e-06, 0.01640879176557064, 0.002726891776546836, -0.00035963940899819136, -2.10185389732942e-05, -3.680874942801893e-05, 2.164371653634589e-05, -0.8052165508270264, -0.2992648482322693, -0.07883986085653305, -4.626178269973025e-05, -9.868759661912918e-06, -3.646800178103149e-05, -0.4972025752067566, 0.003674194449558854, 0.008583197370171547, 9.273695468436927e-06, -0.0008299367036670446, -0.00026957050431519747]
5: -25.517478942871094: [0.3097303509712219, 0.26574721932411194, -0.7521467804908752, 0.00015721206727903336, 0.0002515213855076581, 0.00020709916134364903, 0.125510111451149, -0.34460002183914185, -0.09384535253047943, 0.000490928185172379, 0.0003991425328422338, -0.00016009721730370075, -0.2080729752779007, 0.08031466603279114, -0.15575087070465088, 0.0003047962090931833, 9.147157106781378e-05, 0.000317366182571277, -0.10244879126548767, -0.05296141281723976, -0.19263221323490143, -0.00015744619304314256, -9.682869858806953e-05, 8.446370884485077e-06]
6: -28.553604125976562: [0.22995777428150177, 0.18491268157958984, 0.5296744108200073, 9.883737220661715e-06, 1.9294726371299475e-05, 6.154744824016234e-06, -0.008736517280340195, 0.003539476078003645, 0.3660777509212494, 0.0003322882403153926, -0.0005433188634924591, -0.0001059600108419545, -0.04760633781552315, 0.2641482651233673, -0.5435558557510376, 1.2632364814635366e-05, 7.753325007797685e-06, 2.1440500859171152e-05, -0.004408898763358593, -0.0035661596339195967, -0.361584335565567, -0.00047188843018375337, -0.0004999687080271542, 0.0002836658386513591]
7: -37.678138732910156: [-0.7916074395179749, 0.29121115803718567, 0.20465421676635742, -2.397305934209726e-06, 1.5184466064965818e-05, 4.319540494179819e-06, -0.4508783221244812, 0.028957929462194443, 0.05339641496539116, 2.426284845569171e-05, 0.00047492486191913486, -0.0005892803892493248, -0.01411732193082571, 0.08242166042327881, -0.16469642519950867, 7.590766017528949e-06, 2.658332778082695e-05, -4.558920409181155e-06, -0.029621358960866928, -0.020053107291460037, -0.06551086902618408, -0.0001129349329858087, 6.382591527653858e-05, -3.446943446760997e-05]
8: -47.336936950683594: [-0.32349884510040283, -0.13982829451560974, -0.8367724418640137, -1.8453874872648157e-05, -2.2089974663686007e-05, -1.7391354049323127e-05, 0.002113200258463621, -0.05495317652821541, 0.4114288091659546, -0.00030943838646635413, -0.0007745742914266884, -0.0003720769309438765, 0.04267207160592079, -0.00807205867022276, 0.006057100836187601, 5.823109404445859e-06, -5.011719622416422e-05, -2.0661685994127765e-05, 0.021935952827334404, 0.020041340962052345, 0.022451721131801605, 2.21570189751219e-07, -1.0425228538224474e-06, 4.2078249862242956e-06]
9: -51.289894104003906: [-0.408138632774353, -0.03720271214842796, 0.68084716796875, 1.1399468348827213e-05, 0.00016125045658554882, 7.727316551608965e-05, 0.158061221241951, 0.17083093523979187, 0.1725662499666214, -2.95080135401804e-05, 7.367254875134677e-05, -0.0001649632176849991, -0.11844763159751892, 0.3531878888607025, -0.07551652193069458, -3.6646924854721874e-05, 0.00026130257174372673, 5.4520291996595915e-06, -0.25187361240386963, -0.25530216097831726, -0.10698789358139038, 0.00010396161815151572, -0.00019221482216380537, 8.029335731407627e-05]
10: -53.023956298828125: [0.5004907846450806, -0.7275673747062683, 0.057555217295885086, -4.2993542592739686e-05, -3.2232419471256435e-06, 2.780635804811027e-05, -0.3159061074256897, -0.28014320135116577, -0.009884524159133434, -0.000279994826996699, -0.00022969306155573577, -0.00030255105230025947, -0.06789596378803253, -0.03432054445147514, -0.16253241896629333, -3.488372385618277e-05, -0.0001870228152256459, -8.728666580282152e-05, 0.03267267718911171, 0.054729681462049484, -0.04690195247530937, -9.849561320152134e-05, 4.874780643149279e-06, -2.8650825697695836e-05]
11: -52.324501037597656: [-0.08904456347227097, 0.01406705379486084, -0.007772400975227356, -1.3429057617031503e-06, 3.8232187762332615e-06, 1.1291278497083113e-05, 0.09799287468194962, 0.007217510603368282, 0.019147466868162155, 8.03263537818566e-06, -0.00011539674596861005, 5.3019528422737494e-05, -0.31801965832710266, 0.6183102130889893, 0.4924837648868561, 2.0922474504914135e-05, -1.44357472890988e-05, 8.461908691970166e-06, -0.016800079494714737, -0.503783106803894, 0.04155033081769943, -0.0007868458633311093, 0.00019363363389857113, 0.0006366943125613034]
12: -53.84746551513672: [-0.16464370489120483, -0.6033697724342346, 0.21085263788700104, -3.488947913865559e-05, -6.999480683589354e-05, -1.313124448643066e-05, 0.01279985997825861, 0.3961058259010315, -0.012066652067005634, 0.0005448205047287047, 0.0003105798678006977, -0.0004868374962825328, 0.081868015229702, 0.32340091466903687, -0.47416141629219055, -2.310866648258525e-06, -0.0002629348018672317, -6.516345456475392e-05, 0.10783183574676514, 0.07026368379592896, 0.2334187775850296, -2.8010924779664492e-06, -0.00013612769544124603, -0.00014341549831442535]
13: -53.1815185546875: [0.02250068262219429, 0.030215296894311905, -0.1727067530155182, 3.0666702514281496e-05, 4.0524217183701694e-05, -1.9972167137893848e-05, -0.005683873314410448, 0.02014225535094738, 0.06482318043708801, 7.555101910838857e-05, -7.047804683679715e-05, 2.050582224910613e-05, 0.03533008694648743, -0.3236752152442932, 0.7535664439201355, -5.304104706738144e-05, 0.00016015765140764415, 1.6332265659002587e-05, -0.018560077995061874, -0.02035832777619362, -0.5380313992500305, 0.00018407539755571634, -0.00010378521255915985, 4.896899190498516e-05]
14: -51.747779846191406: [-0.009732981212437153, -0.013022474944591522, -0.3258672058582306, -0.00013956436305306852, -0.0002406924613751471, 2.773213964246679e-05, -0.04036902263760567, 0.167958065867424, 0.1577068716287613, -0.00012507416249718517, -9.833998774411157e-05, 0.00012822018470615149, 0.2493419498205185, -0.6240320801734924, 0.09079816192388535, 3.64854486178956e-06, -0.0009699793299660087, -0.00017652985116001219, 0.34505608677864075, 0.4281213581562042, 0.27685847878456116, 0.00025919845211319625, -2.3980612695595482e-06, -2.6739659006125294e-05]
15: -51.574195861816406: [-0.01661180891096592, 0.013936902396380901, 0.023450037464499474, -3.20469553116709e-06, 7.068828836054308e-06, 6.191793090692954e-06, -0.004138674587011337, -0.002455197274684906, -0.00655174208804965, -4.496002475207206e-06, -1.1263195119681768e-05, 1.54749761804851e-06, 0.8171296715736389, 0.24240954220294952, 0.05326563119888306, 3.2944926715572365e-06, -1.3748390301770996e-05, 3.18608954330557e-07, 0.5172183513641357, 0.027472859248518944, 0.0366484597325325, 3.736286089406349e-05, -0.0004385561333037913, -0.000736102054361254]
16: -51.10090637207031: [-0.3048294484615326, 0.18091145157814026, -0.4707290232181549, 8.804831304587424e-05, 8.989276830106974e-05, -2.1687346816179343e-05, 0.30305472016334534, -0.03453966602683067, 0.19382254779338837, -9.653486631577834e-05, 0.00013819124433211982, 3.118543463642709e-05, -0.3617551028728485, 0.012158330529928207, -0.5002585649490356, -0.00013231353659648448, 0.00046439794823527336, 8.948878530645743e-05, -0.16037698090076447, -0.14655132591724396, -0.3060885965824127, -0.0003441566077526659, 0.00019399446318857372, 8.004972187336534e-05]
17: -50.957359313964844: [-0.06124979630112648, 0.24755151569843292, 0.08644140511751175, -0.00015009308117441833, 0.0003054944390896708, 0.0002060005208477378, -0.11644098162651062, -0.26401570439338684, -0.2279389649629593, 3.776340599870309e-05, 7.092558462318266e-06, -9.092789696296677e-05, -0.6641323566436768, -0.5208401083946228, -0.06205093488097191, -0.0003901906020473689, 0.0002887581940740347, -5.5290449381573126e-05, 0.13999690115451813, 0.0076041086576879025, 0.2375326007604599, 0.0001975709747057408, -8.338925545103848e-05, -0.0001438768522348255]
